year,title,role,rank,person,gender,gender_conf
2007,Shooter,starring,1,Mark Wahlberg,male,0.9967
2007,Shooter,starring,2,Michael Peña,male,0.9947
2007,Shooter,starring,3,Rhona Mitra,female,1
2007,Shooter,starring,4,Danny Glover,male,0.9944
2007,License to Wed,director,1,Ken Kwapis,male,0.9992
2007,License to Wed,starring,1,Mandy Moore,female,0.9966
2007,License to Wed,starring,2,John Krasinski,male,0.9961
2007,License to Wed,starring,3,Robin Williams,female,0.877
2007,License to Wed,starring,4,Eric Christian Olsen,male,0.9947
2007,Underdog,director,1,Frederik Du Chau,male,1
2007,Underdog,starring,1,Peter Dinklage,male,0.9966
2007,Underdog,starring,2,Jason Lee,male,0.9948
2007,Underdog,starring,3,Amy Adams,female,0.9974
2007,Underdog,starring,4,Jim Belushi,male,0.9966
2007,No Reservations,director,1,Scott Hicks,male,0.9964
2007,No Reservations,starring,1,Catherine Zeta-Jones,female,0.9973
2007,No Reservations,starring,2,Aaron Eckhart,male,0.9918
2007,No Reservations,starring,3,Abigail Breslin,female,0.9982
2007,No Reservations,starring,4,Patricia Clarkson,female,0.997
2007,Because I Said So,director,1,Michael Lehmann,male,0.9947
2007,Because I Said So,starring,1,Diane Keaton,female,0.9975
2007,Because I Said So,starring,2,Mandy Moore,female,0.9966
2007,Because I Said So,starring,3,Gabriel Macht,male,0.9766
2007,Because I Said So,starring,4,Tom Everett Scott,male,0.9969
2007,Aliens vs. Predator: Requiem,director,1,Colin Strause,male,0.996
2007,Aliens vs. Predator: Requiem,director,2,Greg Strause,male,0.998
2007,Aliens vs. Predator: Requiem,starring,1,Reiko Aylesworth,female,0.9793
2007,Aliens vs. Predator: Requiem,starring,2,Steven Pasquale,male,0.9963
2007,Aliens vs. Predator: Requiem,starring,3,Shareeka Epps,female,1
2007,Aliens vs. Predator: Requiem,starring,4,John Ortiz,male,0.9961
2007,There Will Be Blood,director,1,Paul Thomas Anderson,male,0.996
2007,There Will Be Blood,starring,1,Daniel Day-Lewis,male,0.9954
2007,There Will Be Blood,starring,2,Paul Dano,male,0.996
2007,There Will Be Blood,starring,3,Ciarán Hinds,NA,NA
2007,There Will Be Blood,starring,4,Martin Stringer,male,0.995
2007,Epic Movie,director,1,Jason Friedberg,male,0.9948
2007,Epic Movie,director,2,Aaron Seltzer,male,0.9918
2007,Epic Movie,starring,1,Kal Penn,male,1
2007,Epic Movie,starring,2,Jennifer Coolidge,female,0.9969
2007,Epic Movie,starring,3,Fred Willard,male,0.9952
2007,Epic Movie,starring,4,Adam Campbell,male,0.9959
2007,Hitman,director,1,Xavier Gens,male,0.9922
2007,Hitman,starring,1,Timothy Olyphant,male,0.9957
2007,Hitman,starring,2,Dougray Scott,NA,NA
2007,Hitman,starring,3,Olga Kurylenko,female,0.996
2007,Hitman,starring,4,Robert Knepper,male,0.9959
2007,30 Days of Night,director,1,David Slade,male,0.9963
2007,30 Days of Night,starring,1,Josh Hartnett,male,1
2007,30 Days of Night,starring,2,Melissa George,female,0.9969
2007,30 Days of Night,starring,3,Danny Huston,male,0.9944
2007,30 Days of Night,starring,4,Ben Foster,male,0.996
2007,Fracture,director,1,Gregory Hoblit,male,0.9957
2007,Fracture,starring,1,Anthony Hopkins,male,0.9946
2007,Fracture,starring,2,Ryan Gosling,male,0.9768
2007,Fracture,starring,3,David Strathairn,male,0.9963
2007,Fracture,starring,4,Rosamund Pike,female,1
2007,Stardust,director,1,Matthew Vaughn,male,0.9962
2007,Stardust,starring,1,Charlie Cox,male,0.8819
2007,Stardust,starring,2,Claire Danes,female,0.9939
2007,Stardust,starring,3,Sienna Miller,female,0.9995
2007,Stardust,starring,4,Ian McKellen,male,0.9962
2007,The Brave One,director,1,Neil Jordan,male,0.9964
2007,The Brave One,starring,1,Jodie Foster,female,0.9196
2007,The Brave One,starring,2,Terrence Howard,male,0.9919
2007,The Brave One,starring,3,Naveen Andrews,male,0.7942
2007,The Brave One,starring,4,Nicky Katt,male,0.7903
2007,The Heartbreak Kid,director,1,Bobby Farrelly,male,0.9724
2007,The Heartbreak Kid,director,2,Peter Farrelly,male,0.9966
2007,The Heartbreak Kid,starring,1,Ben Stiller,male,0.996
2007,The Heartbreak Kid,starring,2,Michelle Monaghan,female,0.9962
2007,The Heartbreak Kid,starring,3,Malin Akerman,female,0.738
2007,The Heartbreak Kid,starring,4,Jerry Stiller,male,0.9757
2007,Freedom Writers,director,1,Richard LaGravenese,male,0.9963
2007,Freedom Writers,starring,1,Hilary Swank,female,0.9502
2007,Freedom Writers,starring,2,Imelda Staunton,female,1
2007,Freedom Writers,starring,3,Patrick Dempsey,male,0.9955
2007,Freedom Writers,starring,4,Scott Glenn,male,0.9964
2007,The Messengers,director,1,Danny Pang,male,0.9944
2007,The Messengers,director,2,Oxide Chun Pang,NA,NA
2007,The Messengers,starring,1,Dylan McDermott,male,0.9738
2007,The Messengers,starring,2,Penelope Ann Miller,female,1
2007,The Messengers,starring,3,Kristen Stewart,female,0.9911
2007,The Messengers,starring,4,John Corbett,male,0.9961
2007,The Number 23,director,1,Joel Schumacher,male,0.9899
2007,The Number 23,starring,1,Jim Carrey,male,0.9966
2007,The Number 23,starring,2,Virginia Madsen,female,0.9967
2007,The Number 23,starring,3,Logan Lerman,male,0.9228
2007,The Number 23,starring,4,Danny Huston,male,0.9944
2007,Good Luck Chuck,director,1,Mark Helfrich,male,0.9967
2007,Good Luck Chuck,starring,1,Dane Cook,male,0.9869
2007,Good Luck Chuck,starring,2,Jessica Alba,female,0.9968
2007,Good Luck Chuck,starring,3,Dan Fogler,male,0.9954
2007,Good Luck Chuck,starring,4,Connor Price,male,0.991
2007,Breach,director,1,Billy Ray,male,0.9881
2007,Breach,starring,1,Chris Cooper,male,0.8507
2007,Breach,starring,2,Ryan Phillippe,male,0.9768
2007,Breach,starring,3,Dennis Haysbert,male,0.9956
2007,Breach,starring,4,Laura Linney,female,0.997
2007,Zodiac,director,1,David Fincher,male,0.9963
2007,Zodiac,starring,1,Jake Gyllenhaal,male,0.9979
2007,Zodiac,starring,2,Robert Downey Jr.,male,0.9959
2007,Zodiac,starring,3,Mark Ruffalo,male,0.9967
2007,Zodiac,starring,4,Anthony Edwards,male,0.9946
2007,Balls of Fury,director,1,Robert Ben Garant,male,0.9959
2007,Balls of Fury,starring,1,Dan Fogler,male,0.9954
2007,Balls of Fury,starring,2,Christopher Walken,male,0.995
2007,Balls of Fury,starring,3,George Lopez,male,0.9932
2007,Balls of Fury,starring,4,Maggie Q,female,0.9985
2007,Mr. Magorium's Wonder Emporium,director,1,Zach Helm,male,1
2007,Mr. Magorium's Wonder Emporium,starring,1,Natalie Portman,female,0.9978
2007,Mr. Magorium's Wonder Emporium,starring,2,Dustin Hoffman,male,0.9928
2007,Mr. Magorium's Wonder Emporium,starring,3,Jason Bateman,male,0.9948
2007,Mr. Magorium's Wonder Emporium,starring,4,Ted Ludzik,male,0.9978
2007,August Rush,director,1,Kirsten Sheridan,female,0.9962
2007,August Rush,starring,1,Freddie Highmore,male,0.9003
2007,August Rush,starring,2,Keri Russell,female,0.9905
2007,August Rush,starring,3,Jonathan Rhys Meyers,male,0.9954
2007,August Rush,starring,4,Terrence Howard,male,0.9919
2007,Daddy's Little Girls,director,1,Tyler Perry,male,0.9714
2007,Daddy's Little Girls,starring,1,Gabrielle Union,female,0.9948
2007,Daddy's Little Girls,starring,2,Idris Elba,male,0.9971
2007,Daddy's Little Girls,starring,3,Tracee Ellis Ross,female,0.9972
2007,Daddy's Little Girls,starring,4,Louis Gossett Jr.,male,0.9935
2007,The Great Debaters,director,1,Denzel Washington,male,0.9987
2007,The Great Debaters,starring,1,Denzel Washington,male,0.9987
2007,The Great Debaters,starring,2,Forest Whitaker,male,0.978
2007,The Great Debaters,starring,3,Kimberly Elise,female,0.9951
2007,The Great Debaters,starring,4,Nate Parker,male,0.9048
2007,We Own the Night,director,1,James Gray,male,0.9956
2007,We Own the Night,starring,1,Joaquin Phoenix,male,0.9974
2007,We Own the Night,starring,2,Mark Wahlberg,male,0.9967
2007,We Own the Night,starring,3,Eva Mendes,female,0.9963
2007,We Own the Night,starring,4,Danny Hoch,male,0.9944
2007,Mr. Brooks,director,1,Bruce A. Evans,male,0.9965
2007,Mr. Brooks,starring,1,Kevin Costner,male,0.9951
2007,Mr. Brooks,starring,2,Demi Moore,female,1
2007,Mr. Brooks,starring,3,William Hurt,male,0.9962
2007,Mr. Brooks,starring,4,Dane Cook,male,0.9869
2007,Hannibal Rising,director,1,Peter Webber,male,0.9966
2007,Hannibal Rising,starring,1,Gaspard Ulliel,male,1
2007,Hannibal Rising,starring,2,Rhys Ifans,male,0.9266
2007,Hannibal Rising,starring,3,Li Gong,female,0.7248
2007,Hannibal Rising,starring,4,Aaran Thomas,male,1
2007,The Nanny Diaries,director,1,Shari Springer Berman,female,0.9989
2007,The Nanny Diaries,director,2,Robert Pulcini,male,0.9959
2007,The Nanny Diaries,starring,1,Scarlett Johansson,female,0.9995
2007,The Nanny Diaries,starring,2,Laura Linney,female,0.997
2007,The Nanny Diaries,starring,3,Paul Giamatti,male,0.996
2007,The Nanny Diaries,starring,4,Donna Murphy,female,0.9975
2007,Mr. Woodcock,director,1,Craig Gillespie,male,0.9964
2007,Mr. Woodcock,starring,1,Billy Bob Thornton,male,0.9881
2007,Mr. Woodcock,starring,2,Seann William Scott,male,0.9899
2007,Mr. Woodcock,starring,3,Susan Sarandon,female,0.9978
2007,Mr. Woodcock,starring,4,Amy Poehler,female,0.9974
2007,Nancy Drew,director,1,Andrew Fleming,male,0.996
2007,Nancy Drew,starring,1,Emma Roberts,female,0.9979
2007,Nancy Drew,starring,2,Tate Donovan,male,0.9357
2007,Nancy Drew,starring,3,Max Thieriot,male,0.9961
2007,Nancy Drew,starring,4,Craig Gellis,male,0.9964
2007,The Mist,director,1,Frank Darabont,male,0.9953
2007,The Mist,starring,1,Thomas Jane,male,0.9964
2007,The Mist,starring,2,Marcia Gay Harden,female,0.9979
2007,The Mist,starring,3,Laurie Holden,female,0.9926
2007,The Mist,starring,4,Andre Braugher,male,0.9803
2007,The Reaping,director,1,Stephen Hopkins,male,0.9964
2007,The Reaping,starring,1,Hilary Swank,female,0.9502
2007,The Reaping,starring,2,David Morrissey,male,0.9963
2007,The Reaping,starring,3,AnnaSophia Robb,female,1
2007,The Reaping,starring,4,Idris Elba,male,0.9971
2007,Grindhouse,director,1,Robert Rodriguez,male,0.9959
2007,Grindhouse,director,2,Eli Roth,male,0.9917
2007,Grindhouse,director,3,Quentin Tarantino,male,0.9946
2007,Grindhouse,director,4,Edgar Wright,male,0.9952
2007,Grindhouse,director,5,Rob Zombie,male,1
2007,Grindhouse,starring,1,Kurt Russell,male,0.9975
2007,Grindhouse,starring,2,Rose McGowan,female,0.9958
2007,Grindhouse,starring,3,Danny Trejo,male,0.9944
2007,Grindhouse,starring,4,Zoë Bell,NA,NA
2007,Across the Universe,director,1,Julie Taymor,female,0.9973
2007,Across the Universe,starring,1,Evan Rachel Wood,male,0.9836
2007,Across the Universe,starring,2,Jim Sturgess,male,0.9966
2007,Across the Universe,starring,3,Joe Anderson,male,0.9745
2007,Across the Universe,starring,4,Dana Fuchs,female,0.7981
2007,Perfect Stranger,director,1,James Foley,male,0.9956
2007,Perfect Stranger,starring,1,Halle Berry,female,0.9995
2007,Perfect Stranger,starring,2,Bruce Willis,male,0.9965
2007,Perfect Stranger,starring,3,Giovanni Ribisi,male,0.9831
2007,Perfect Stranger,starring,4,Richard Portnow,male,0.9963
2007,War,director,1,Philip G. Atwell,male,0.9967
2007,War,starring,1,Jet Li,male,0.9657
2007,War,starring,2,Jason Statham,male,0.9948
2007,War,starring,3,Nadine Velazquez,female,0.9992
2007,War,starring,4,John Lone,male,0.9961
2007,The Last Mimzy,director,1,Robert Shaye,male,0.9959
2007,The Last Mimzy,starring,1,Joely Richardson,female,1
2007,The Last Mimzy,starring,2,Rainn Wilson,female,0.6456
2007,The Last Mimzy,starring,3,Timothy Hutton,male,0.9957
2007,The Last Mimzy,starring,4,Chris O'Neil,male,0.8507
2007,The Hills Have Eyes 2,director,1,Martin Weisz,male,0.995
2007,The Hills Have Eyes 2,starring,1,Daniella Alonso,female,0.9998
2007,The Hills Have Eyes 2,starring,2,Jacob Vargas,male,0.9973
2007,The Hills Have Eyes 2,starring,3,Michael Bailey Smith,male,0.9947
2007,The Hills Have Eyes 2,starring,4,Cécile Breccia,NA,NA
2007,The Invisible,director,1,David S. Goyer,male,0.9963
2007,The Invisible,starring,1,Justin Chatwin,male,0.9947
2007,The Invisible,starring,2,Margarita Levieva,female,0.9958
2007,The Invisible,starring,3,Marcia Gay Harden,female,0.9979
2007,The Invisible,starring,4,Chris Marquette,male,0.8507
2007,Reno 911!: Miami,director,1,Robert Ben Garant,male,0.9959
2007,Reno 911!: Miami,starring,1,Thomas Lennon,male,0.9964
2007,Reno 911!: Miami,starring,2,Robert Ben Garant,male,0.9959
2007,Reno 911!: Miami,starring,3,Kerri Kenney,female,0.9911
2007,Reno 911!: Miami,starring,4,Lennie Loftin,male,0.5733
2007,Gone Baby Gone,director,1,Ben Affleck,male,0.996
2007,Gone Baby Gone,starring,1,Morgan Freeman,female,0.8533
2007,Gone Baby Gone,starring,2,Ed Harris,male,0.9995
2007,Gone Baby Gone,starring,3,Casey Affleck,male,0.575
2007,Gone Baby Gone,starring,4,Michelle Monaghan,female,0.9962
2008,The Dark Knight,director,1,Christopher Nolan,male,0.995
2008,The Dark Knight,starring,1,Christian Bale,male,0.9491
2008,The Dark Knight,starring,2,Heath Ledger,male,0.9927
2008,The Dark Knight,starring,3,Aaron Eckhart,male,0.9918
2008,The Dark Knight,starring,4,Michael Caine,male,0.9947
2008,Iron Man,director,1,Jon Favreau,male,0.9921
2008,Iron Man,starring,1,Robert Downey Jr.,male,0.9959
2008,Iron Man,starring,2,Gwyneth Paltrow,female,1
2008,Iron Man,starring,3,Terrence Howard,male,0.9919
2008,Iron Man,starring,4,Jeff Bridges,male,0.9977
2008,Indiana Jones and the Kingdom of the Crystal Skull,director,1,Steven Spielberg,male,0.9963
2008,Indiana Jones and the Kingdom of the Crystal Skull,starring,1,Harrison Ford,male,0.9962
2008,Indiana Jones and the Kingdom of the Crystal Skull,starring,2,Cate Blanchett,female,1
2008,Indiana Jones and the Kingdom of the Crystal Skull,starring,3,Shia LaBeouf,male,0.57
2008,Indiana Jones and the Kingdom of the Crystal Skull,starring,4,Karen Allen,female,0.9974
2008,Hancock,director,1,Peter Berg,male,0.9966
2008,Hancock,starring,1,Will Smith,male,0.9924
2008,Hancock,starring,2,Charlize Theron,female,1
2008,Hancock,starring,3,Jason Bateman,male,0.9948
2008,Hancock,starring,4,Jae Head,male,0.5376
2008,WALL·E,director,1,Andrew Stanton,male,0.996
2008,WALL·E,starring,1,Ben Burtt,male,0.996
2008,WALL·E,starring,2,Elissa Knight,female,1
2008,WALL·E,starring,3,Jeff Garlin,male,0.9977
2008,WALL·E,starring,4,Fred Willard,male,0.9952
2008,Kung Fu Panda,director,1,Mark Osborne,male,0.9967
2008,Kung Fu Panda,director,2,John Stevenson,male,0.9961
2008,Kung Fu Panda,starring,1,Jack Black,male,0.9969
2008,Kung Fu Panda,starring,2,Ian McShane,male,0.9962
2008,Kung Fu Panda,starring,3,Angelina Jolie,female,0.999
2008,Kung Fu Panda,starring,4,Dustin Hoffman,male,0.9928
2008,Twilight,director,1,Catherine Hardwicke,female,0.9973
2008,Twilight,starring,1,Kristen Stewart,female,0.9911
2008,Twilight,starring,2,Robert Pattinson,male,0.9959
2008,Twilight,starring,3,Billy Burke,male,0.9881
2008,Twilight,starring,4,Sarah Clarke,female,0.9971
2008,Madagascar: Escape 2 Africa,director,1,Eric Darnell,male,0.9947
2008,Madagascar: Escape 2 Africa,director,2,Tom McGrath,male,0.9969
2008,Madagascar: Escape 2 Africa,starring,1,Ben Stiller,male,0.996
2008,Madagascar: Escape 2 Africa,starring,2,Chris Rock,male,0.8507
2008,Madagascar: Escape 2 Africa,starring,3,David Schwimmer,male,0.9963
2008,Madagascar: Escape 2 Africa,starring,4,Jada Pinkett Smith,female,0.9962
2008,Quantum of Solace,director,1,Marc Forster,male,0.9959
2008,Quantum of Solace,starring,1,Daniel Craig,male,0.9954
2008,Quantum of Solace,starring,2,Olga Kurylenko,female,0.996
2008,Quantum of Solace,starring,3,Mathieu Amalric,male,1
2008,Quantum of Solace,starring,4,Judi Dench,female,1
2008,Horton Hears a Who!,director,1,Jimmy Hayward,male,0.9928
2008,Horton Hears a Who!,director,2,Steve Martino,male,0.9961
2008,Horton Hears a Who!,starring,1,Jim Carrey,male,0.9966
2008,Horton Hears a Who!,starring,2,Steve Carell,male,0.9961
2008,Horton Hears a Who!,starring,3,Carol Burnett,female,0.9928
2008,Horton Hears a Who!,starring,4,Will Arnett,male,0.9924
2008,Sex and the City,director,1,Michael Patrick King,male,0.9947
2008,Sex and the City,starring,1,Sarah Jessica Parker,female,0.9971
2008,Sex and the City,starring,2,Kim Cattrall,female,0.8454
2008,Sex and the City,starring,3,Cynthia Nixon,female,0.9974
2008,Sex and the City,starring,4,Kristin Davis,female,0.9915
2008,Gran Torino,director,1,Clint Eastwood,male,0.9981
2008,Gran Torino,starring,1,Clint Eastwood,male,0.9981
2008,Gran Torino,starring,2,Bee Vang,male,0.7386
2008,Gran Torino,starring,3,Christopher Carley,male,0.995
2008,Gran Torino,starring,4,Ahney Her,NA,NA
2008,Taken,director,1,Pierre Morel,male,0.9949
2008,Taken,starring,1,Liam Neeson,male,0.9981
2008,Taken,starring,2,Maggie Grace,female,0.9985
2008,Taken,starring,3,Famke Janssen,NA,NA
2008,Taken,starring,4,Leland Orser,male,0.9927
2008,Mamma Mia!,director,1,Phyllida Lloyd,NA,NA
2008,Mamma Mia!,starring,1,Meryl Streep,female,0.9549
2008,Mamma Mia!,starring,2,Pierce Brosnan,male,0.9882
2008,Mamma Mia!,starring,3,Amanda Seyfried,female,0.9974
2008,Mamma Mia!,starring,4,Stellan Skarsgård,male,1
2008,Marley & Me,director,1,David Frankel,male,0.9963
2008,Marley & Me,starring,1,Owen Wilson,male,0.9975
2008,Marley & Me,starring,2,Jennifer Aniston,female,0.9969
2008,Marley & Me,starring,3,Eric Dane,male,0.9947
2008,Marley & Me,starring,4,Kathleen Turner,female,0.9977
2008,The Chronicles of Narnia: Prince Caspian,director,1,Andrew Adamson,male,0.996
2008,The Chronicles of Narnia: Prince Caspian,starring,1,Ben Barnes,male,0.996
2008,The Chronicles of Narnia: Prince Caspian,starring,2,Skandar Keynes,NA,NA
2008,The Chronicles of Narnia: Prince Caspian,starring,3,Georgie Henley,female,0.8361
2008,The Chronicles of Narnia: Prince Caspian,starring,4,William Moseley,male,0.9962
2008,The Incredible Hulk,director,1,Louis Leterrier,male,0.9935
2008,The Incredible Hulk,starring,1,Edward Norton,male,0.9957
2008,The Incredible Hulk,starring,2,Liv Tyler,female,1
2008,The Incredible Hulk,starring,3,Tim Roth,male,0.9975
2008,The Incredible Hulk,starring,4,William Hurt,male,0.9962
2008,Wanted,director,1,Timur Bekmambetov,male,1
2008,Wanted,starring,1,Angelina Jolie,female,0.999
2008,Wanted,starring,2,James McAvoy,male,0.9956
2008,Wanted,starring,3,Morgan Freeman,female,0.8533
2008,Wanted,starring,4,Terence Stamp,male,0.9945
2008,Get Smart,director,1,Peter Segal,male,0.9966
2008,Get Smart,starring,1,Steve Carell,male,0.9961
2008,Get Smart,starring,2,Anne Hathaway,female,0.9975
2008,Get Smart,starring,3,Alan Arkin,male,0.9968
2008,Get Smart,starring,4,Dwayne Johnson,male,0.9935
2008,The Curious Case of Benjamin Button,director,1,David Fincher,male,0.9963
2008,The Curious Case of Benjamin Button,starring,1,Brad Pitt,male,0.997
2008,The Curious Case of Benjamin Button,starring,2,Cate Blanchett,female,1
2008,The Curious Case of Benjamin Button,starring,3,Tilda Swinton,female,1
2008,The Curious Case of Benjamin Button,starring,4,Julia Ormond,female,0.9964
2008,Four Christmases,director,1,Seth Gordon,male,0.9966
2008,Four Christmases,starring,1,Reese Witherspoon,female,0.6307
2008,Four Christmases,starring,2,Vince Vaughn,male,0.9995
2008,Four Christmases,starring,3,Mary Steenburgen,female,0.9964
2008,Four Christmases,starring,4,Robert Duvall,male,0.9959
2008,Bolt,director,1,Byron Howard,male,0.9958
2008,Bolt,director,2,Chris Williams,male,0.8507
2008,Bolt,starring,1,John Travolta,male,0.9961
2008,Bolt,starring,2,Miley Cyrus,female,0.9975
2008,Bolt,starring,3,Susie Essman,female,0.9974
2008,Bolt,starring,4,Mark Walton,male,0.9967
2008,Tropic Thunder,director,1,Ben Stiller,male,0.996
2008,Tropic Thunder,starring,1,Ben Stiller,male,0.996
2008,Tropic Thunder,starring,2,Jack Black,male,0.9969
2008,Tropic Thunder,starring,3,Robert Downey Jr.,male,0.9959
