major,percentile,earnings
Linguistics/Comparative Language and Literature,83,3.039113
Linguistics/Comparative Language and Literature,84,3.075404
Linguistics/Comparative Language and Literature,85,3.133466
Linguistics/Comparative Language and Literature,86,3.193248
Linguistics/Comparative Language and Literature,87,3.254788
Linguistics/Comparative Language and Literature,88,3.314472
Linguistics/Comparative Language and Literature,89,3.404414
Linguistics/Comparative Language and Literature,90,3.475191
Linguistics/Comparative Language and Literature,91,3.544093
Linguistics/Comparative Language and Literature,92,3.643118
Linguistics/Comparative Language and Literature,93,3.726164
Linguistics/Comparative Language and Literature,94,3.869607
Linguistics/Comparative Language and Literature,95,4.025951
Linguistics/Comparative Language and Literature,96,4.20816
Linguistics/Comparative Language and Literature,97,4.43378
Linguistics/Comparative Language and Literature,98,4.777912
Linguistics/Comparative Language and Literature,99,5.182777
Management,1,1.415788
Management,2,1.499318
Management,3,1.586433
Management,4,1.654073
Management,5,1.688898
Management,6,1.731092
Management,7,1.763005
Management,8,1.804303
Management,9,1.835891
Management,10,1.859162
Management,11,1.887108
Management,12,1.913647
Management,13,1.938978
Management,14,1.959063
Management,15,1.986817
Management,16,2.006078
Management,17,2.030198
Management,18,2.052155
Management,19,2.069129
Management,20,2.087808
Management,21,2.106958
Management,22,2.120637
Management,23,2.135478
Management,24,2.150726
Management,25,2.167838
Management,26,2.188699
Management,27,2.20193
Management,28,2.222621
Management,29,2.24119
Management,30,2.258945
Management,31,2.27612
Management,32,2.2886
Management,33,2.304534
Management,34,2.323018
Management,35,2.342086
Management,36,2.360901
Management,37,2.379107
Management,38,2.403027
Management,39,2.418126
Management,40,2.441335
Management,41,2.454961
Management,42,2.472986
Management,43,2.495664
Management,44,2.509726
Management,45,2.528771
Management,46,2.546862
Management,47,2.564116
Management,48,2.579966
Management,49,2.597999
Management,50,2.619299
Management,51,2.641299
Management,52,2.660614
Management,53,2.677516
Management,54,2.69719
Management,55,2.712889
Management,56,2.731246
Management,57,2.745806
Management,58,2.767203
Management,59,2.78614
Management,60,2.812427
Management,61,2.83357
Management,62,2.854721
Management,63,2.873517
Management,64,2.891471
Management,65,2.917035
Management,66,2.941449
Management,67,2.961132
Management,68,2.986882
Management,69,3.01698
Management,70,3.04574
Management,71,3.070859
Management,72,3.093808
Management,73,3.123039
Management,74,3.156182
Management,75,3.187459
Management,76,3.21295
Management,77,3.238601
Management,78,3.272367
Management,79,3.313648
Management,80,3.360701
Management,81,3.402368
Management,82,3.432424
Management,83,3.460761
Management,84,3.508407
Management,85,3.546376
Management,86,3.617391
Management,87,3.657542
Management,88,3.709499
Management,89,3.756523
Management,90,3.802871
Management,91,3.865183
Management,92,3.948306
Management,93,4.055812
Management,94,4.152496
Management,95,4.25318
Management,96,4.41782
Management,97,4.596021
Management,98,4.848376
Management,99,5.353829
Management and Information Science,1,1.755863
Management and Information Science,2,1.878799
Management and Information Science,3,1.954792
Management and Information Science,4,2.047582
Management and Information Science,5,2.10605
Management and Information Science,6,2.152971
Management and Information Science,7,2.196871
Management and Information Science,8,2.228833
Management and Information Science,9,2.26388
Management and Information Science,10,2.283023
Management and Information Science,11,2.323027
Management and Information Science,12,2.346684
Management and Information Science,13,2.376588
Management and Information Science,14,2.407216
Management and Information Science,15,2.434342
Management and Information Science,16,2.454163
Management and Information Science,17,2.4785
Management and Information Science,18,2.502391
Management and Information Science,19,2.52933
Management and Information Science,20,2.551988
Management and Information Science,21,2.576887
Management and Information Science,22,2.595228
Management and Information Science,23,2.612003
Management and Information Science,24,2.631974
Management and Information Science,25,2.650754
Management and Information Science,26,2.672584
Management and Information Science,27,2.692683
Management and Information Science,28,2.714592
Management and Information Science,29,2.729577
Management and Information Science,30,2.747316
Management and Information Science,31,2.766744
Management and Information Science,32,2.7891
Management and Information Science,33,2.806037
Management and Information Science,34,2.824855
Management and Information Science,35,2.837093
Management and Information Science,36,2.854127
Management and Information Science,37,2.87626
Management and Information Science,38,2.895589
Management and Information Science,39,2.910634
Management and Information Science,40,2.926522
Management and Information Science,41,2.945063
Management and Information Science,42,2.962272
Management and Information Science,43,2.976815
Management and Information Science,44,2.994417
Management and Information Science,45,3.020553
Management and Information Science,46,3.035919
Management and Information Science,47,3.061113
Management and Information Science,48,3.078476
Management and Information Science,49,3.095681
Management and Information Science,50,3.110694
Management and Information Science,51,3.130948
Management and Information Science,52,3.147881
Management and Information Science,53,3.17357
Management and Information Science,54,3.189001
Management and Information Science,55,3.204686
Management and Information Science,56,3.222399
Management and Information Science,57,3.243454
Management and Information Science,58,3.262486
Management and Information Science,59,3.282126
Management and Information Science,60,3.300775
Management and Information Science,61,3.31616
Management and Information Science,62,3.336312
Management and Information Science,63,3.358045
Management and Information Science,64,3.385328
Management and Information Science,65,3.417761
Management and Information Science,66,3.443858
Management and Information Science,67,3.471492
Management and Information Science,68,3.496541
Management and Information Science,69,3.525331
Management and Information Science,70,3.553303
Management and Information Science,71,3.57523
Management and Information Science,72,3.606366
Management and Information Science,73,3.631507
Management and Information Science,74,3.655877
Management and Information Science,75,3.679877
Management and Information Science,76,3.711322
Management and Information Science,77,3.742651
Management and Information Science,78,3.772163
Management and Information Science,79,3.805759
Management and Information Science,80,3.842243
Management and Information Science,81,3.869928
Management and Information Science,82,3.91239
Management and Information Science,83,3.961695
Management and Information Science,84,4.012997
Management and Information Science,85,4.057647
Management and Information Science,86,4.115109
Management and Information Science,87,4.168678
Management and Information Science,88,4.240378
Management and Information Science,89,4.278707
